league,season,team,player,nation,pos,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,expected_npxg/sh,expected_g-xg,expected_np:g-xg
ENG-Premier League,2425,Manchester City,Rico Lewis,ENG,"DF,MF",19.0,2004.0,28,21,1893,21.0,1,2,3,1,0,0,5,1,1.4,1.4,0.3,1.7,39,107,78,0.05,0.1,0.14,0.05,0.14,0.07,0.02,0.08,0.07,0.08,95,6,14,30.0,1312,1185,127,25,3,0,6,102,0,1477,53,289,727,477,46,1477,21,9,42.9,11,52.4,865,4215,2155,41,8,20,19,1061,0.14,-0.4,-0.4
ENG-Premier League,2425,Manchester City,Rodri,ESP,MF,28.0,1996.0,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,7,1,0,100.0,68,67,1,1,0,0,0,0,0,74,1,14,37,24,0,74,1,0,0.0,0,0.0,39,172,82,2,0,0,0,56,,0.0,0.0
ENG-Premier League,2425,Manchester City,Rúben Dias,POR,DF,27.0,1997.0,27,25,2271,25.2,0,0,0,0,0,0,4,0,1.5,1.5,0.3,1.8,43,160,8,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,78,37,34,52.1,2317,2234,80,43,0,10,3,2,0,2499,216,837,1361,307,26,2499,3,2,66.7,1,33.3,1775,10123,6017,65,1,8,1,2016,0.07,-1.5,-1.5
ENG-Premier League,2425,Manchester City,Stefan Ortega,GER,GK,31.0,1992.0,13,12,1100,12.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0,100.0,459,388,70,21,0,2,0,0,0,492,383,489,3,0,0,492,0,0,,0,,323,1489,864,0,0,0,0,309,,0.0,0.0
ENG-Premier League,2425,Manchester City,Sávio,BRA,"FW,MF",20.0,2004.0,29,21,1766,19.6,1,8,9,1,0,0,3,0,5.0,5.0,6.9,11.9,137,67,246,0.05,0.41,0.46,0.05,0.46,0.26,0.35,0.61,0.26,0.61,79,1,2,33.3,856,824,32,4,5,7,84,9,18,1095,14,55,286,774,154,1095,113,52,46.0,40,35.4,783,6489,3559,45,75,42,38,852,0.09,-4.0,-4.0
ENG-Premier League,2425,Manchester City,Vitor Reis,BRA,DF,18.0,2006.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2,2,0,0,0,0,0,0,0,3,1,2,1,0,0,3,1,1,100.0,0,0.0,2,3,0,0,0,0,0,2,,0.0,0.0
ENG-Premier League,2425,Manchester City,İlkay Gündoğan,GER,MF,33.0,1990.0,33,25,2223,24.7,1,6,7,1,0,0,1,0,3.2,3.2,3.5,6.7,64,127,96,0.04,0.24,0.28,0.04,0.28,0.13,0.14,0.27,0.13,0.27,116,14,11,56.0,1703,1590,108,33,7,3,60,4,46,1892,45,270,929,714,67,1892,41,17,41.5,16,39.0,1118,6209,3000,57,11,29,25,1480,0.12,-2.2,-2.2
ENG-Premier League,2425,Manchester Utd,Alejandro Garnacho,ARG,"MF,FW",20.0,2004.0,36,23,2199,24.4,6,2,8,6,0,0,3,0,7.3,7.3,4.5,11.8,141,56,290,0.25,0.08,0.33,0.25,0.33,0.3,0.19,0.48,0.3,0.48,108,3,24,11.1,823,798,24,3,2,9,56,16,2,1159,13,130,364,683,176,1159,89,26,29.2,55,61.8,840,6365,3245,72,67,64,48,888,0.09,-1.3,-1.3
ENG-Premier League,2425,Manchester Utd,Altay Bayındır,TUR,GK,26.0,1998.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,50.0,152,121,31,7,0,0,0,0,0,168,145,166,2,0,0,168,0,0,,0,,110,432,196,0,0,0,0,103,,0.0,0.0
ENG-Premier League,2425,Manchester Utd,Amad Diallo,CIV,"MF,FW",22.0,2002.0,26,20,1901,21.1,8,6,14,8,0,0,5,0,4.7,4.7,4.9,9.6,109,60,200,0.38,0.28,0.66,0.38,0.66,0.22,0.23,0.45,0.22,0.45,109,10,15,40.0,949,859,86,5,3,1,42,49,32,1207,16,175,443,607,131,1207,88,41,46.6,43,48.9,782,5295,2750,53,66,42,35,854,0.1,3.3,3.3
ENG-Premier League,2425,Manchester Utd,André Onana,CMR,GK,28.0,1996.0,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,6,0,100.0,1306,1066,235,86,1,2,0,0,0,1371,1046,1350,22,0,0,1371,1,1,100.0,0,0.0,961,4851,2676,0,0,1,0,832,,0.0,0.0
ENG-Premier League,2425,Manchester Utd,Antony,BRA,"DF,MF",24.0,2000.0,8,0,141,1.6,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,5,6,7,0.0,0.0,0.0,0.0,0.0,0.65,0.08,0.73,0.65,0.73,11,0,1,0.0,69,62,7,2,0,0,5,5,0,101,2,22,26,54,8,101,11,4,36.4,6,54.5,60,317,182,6,1,5,1,69,0.17,-1.0,-1.0
ENG-Premier League,2425,Manchester Utd,Ayden Heaven,ENG,DF,17.0,2006.0,4,2,170,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,1,7,1,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,11,2,3,40.0,106,104,1,1,0,0,0,0,0,136,30,68,60,10,2,136,4,2,50.0,2,50.0,95,491,259,1,0,3,1,93,0.07,-0.1,-0.1
ENG-Premier League,2425,Manchester Utd,Bruno Fernandes,POR,MF,29.0,1994.0,36,35,3018,33.5,8,10,18,5,3,3,5,2,9.9,7.6,8.5,16.1,77,325,129,0.24,0.3,0.54,0.15,0.45,0.3,0.25,0.55,0.23,0.48,213,22,28,44.0,2242,1988,237,98,31,22,186,19,91,2649,62,428,1263,983,80,2646,67,28,41.8,33,49.3,1542,7244,3866,65,14,43,43,1853,0.08,-1.9,-2.6
ENG-Premier League,2425,Manchester Utd,Casemiro,BRA,MF,32.0,1992.0,24,18,1494,16.6,1,0,1,1,0,0,5,0,1.9,1.9,2.3,4.2,4,84,28,0.06,0.0,0.06,0.06,0.06,0.11,0.14,0.25,0.11,0.25,103,36,19,65.5,990,963,19,17,9,9,20,2,0,1250,75,374,633,251,43,1250,6,3,50.0,3,50.0,660,2047,934,10,0,12,10,800,0.06,-0.9,-0.9
ENG-Premier League,2425,Manchester Utd,Chidozie Obi-Martin,DEN,FW,16.0,2007.0,7,1,165,1.8,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,2,1,12,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,9,2,4,33.3,24,22,2,0,0,0,0,0,0,47,3,6,21,20,9,47,3,1,33.3,2,66.7,22,114,50,0,1,5,1,29,0.13,-0.7,-0.7
ENG-Premier League,2425,Manchester Utd,Christian Eriksen,DEN,MF,32.0,1992.0,23,11,1061,11.8,1,2,3,0,1,1,4,0,1.4,0.6,3.2,3.8,13,55,29,0.08,0.17,0.25,0.0,0.17,0.12,0.27,0.39,0.05,0.32,62,2,6,25.0,749,645,102,31,8,8,85,5,62,850,26,173,397,284,17,849,4,0,0.0,4,100.0,473,1784,851,14,1,13,5,566,0.04,-0.4,-0.6
ENG-Premier League,2425,Manchester Utd,Diogo Dalot,POR,DF,25.0,1999.0,33,31,2814,31.3,0,3,3,0,0,0,5,0,2.0,2.0,2.0,4.1,62,103,168,0.0,0.1,0.1,0.0,0.1,0.07,0.07,0.13,0.07,0.13,167,38,21,64.4,1673,1426,242,13,4,8,66,229,0,1983,113,661,773,566,68,1983,53,27,50.9,22,41.5,1126,4953,2699,37,16,38,21,1200,0.08,-2.0,-2.0
ENG-Premier League,2425,Manchester Utd,Harry Amass,ENG,DF,17.0,2007.0,5,4,346,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,9,7,23,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,26,7,6,53.8,181,150,31,2,0,0,9,29,0,250,13,82,88,84,5,250,8,3,37.5,4,50.0,132,705,376,6,2,18,5,124,0.02,-0.1,-0.1
ENG-Premier League,2425,Manchester Utd,Harry Maguire,ENG,DF,31.0,1993.0,27,19,1758,19.5,1,0,1,1,0,0,7,0,1.8,1.8,0.6,2.4,7,51,7,0.05,0.0,0.05,0.05,0.05,0.09,0.03,0.12,0.09,0.12,68,64,25,71.9,1128,1083,41,26,0,9,4,1,0,1328,147,652,616,76,44,1328,5,2,40.0,3,60.0,782,4821,2056,9,3,10,2,856,0.12,-0.8,-0.8
ENG-Premier League,2425,Manchester Utd,Jonny Evans,NIR,DF,36.0,1988.0,7,3,315,3.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,10,3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,16,9,3,75.0,217,197,20,5,0,0,0,3,0,250,36,139,100,15,3,250,1,1,100.0,0,0.0,143,574,242,2,0,1,0,151,0.06,-0.1,-0.1
ENG-Premier League,2425,Manchester Utd,Joshua Zirkzee,NED,"FW,MF",23.0,2001.0,32,14,1402,15.6,3,1,4,3,0,0,2,0,4.8,4.8,1.5,6.3,14,44,69,0.19,0.06,0.26,0.19,0.26,0.31,0.1,0.41,0.31,0.41,57,21,54,28.0,410,400,9,1,6,2,4,0,0,587,16,71,303,219,56,587,35,11,31.4,24,68.6,327,1483,523,21,4,41,30,418,0.17,-1.8,-1.8
ENG-Premier League,2425,Manchester Utd,Kobbie Mainoo,ENG,MF,19.0,2005.0,25,19,1651,18.3,0,0,0,0,0,0,5,0,0.7,0.7,1.6,2.3,22,65,47,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.12,0.04,0.12,88,19,31,38.0,836,808,23,13,2,4,7,6,0,1061,25,197,587,287,36,1061,50,23,46.0,25,50.0,652,2850,1222,17,10,36,36,760,0.05,-0.7,-0.7
ENG-Premier League,2425,Manchester Utd,Leny Yoro,FRA,DF,18.0,2005.0,21,12,1165,12.9,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,19,52,4,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,46,16,16,50.0,766,745,20,9,2,1,1,7,0,894,87,413,414,70,13,894,4,2,50.0,2,50.0,614,3173,1765,13,1,3,4,656,0.15,-0.7,-0.7
ENG-Premier League,2425,Manchester Utd,Lisandro Martínez,ARG,DF,26.0,1998.0,20,20,1751,19.5,2,1,3,2,0,0,7,0,1.3,1.3,1.1,2.4,23,117,7,0.1,0.05,0.15,0.1,0.15,0.07,0.06,0.13,0.07,0.13,81,16,13,55.2,1342,1285,54,15,5,3,9,16,0,1524,156,713,697,125,18,1524,7,6,85.7,1,14.3,1017,5141,3129,23,2,1,3,1069,0.08,0.7,0.7
ENG-Premier League,2425,Manchester Utd,Luke Shaw,ENG,DF,29.0,1995.0,7,4,349,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,7,24,7,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.19,0.01,0.19,9,3,2,60.0,290,276,14,5,1,1,11,2,4,317,26,128,149,42,4,317,1,0,0.0,1,100.0,226,1102,548,8,0,2,0,248,0.03,0.0,0.0
ENG-Premier League,2425,Manchester Utd,Manuel Ugarte Ribeiro,URU,MF,23.0,2001.0,29,22,1785,19.8,1,2,3,1,0,0,11,0,1.0,1.0,1.1,2.1,16,61,20,0.05,0.1,0.15,0.05,0.15,0.05,0.06,0.11,0.05,0.11,122,18,18,50.0,910,883,23,7,2,5,7,2,0,1161,46,331,639,211,16,1161,32,18,56.3,10,31.3,668,2883,1347,16,1,32,25,728,0.05,0.0,0.0
ENG-Premier League,2425,Manchester Utd,Marcus Rashford,ENG,"FW,MF",26.0,1997.0,15,12,978,10.9,4,1,5,4,0,0,2,0,1.7,1.7,2.1,3.8,20,21,79,0.37,0.09,0.46,0.37,0.46,0.16,0.19,0.35,0.16,0.35,24,5,7,41.7,343,334,9,1,6,5,27,4,1,440,3,35,189,222,34,440,39,9,23.1,26,66.7,293,1694,728,19,12,14,6,341,0.11,2.3,2.3
ENG-Premier League,2425,Manchester Utd,Mason Mount,ENG,MF,25.0,1999.0,17,8,622,6.9,1,0,1,1,0,0,3,0,3.2,3.2,0.6,3.8,15,33,41,0.14,0.0,0.14,0.14,0.14,0.47,0.08,0.55,0.47,0.55,18,4,8,33.3,253,238,15,8,2,2,13,3,4,339,11,45,161,137,31,339,10,1,10.0,8,80.0,215,1067,490,11,2,16,9,249,0.17,-2.2,-2.2
ENG-Premier League,2425,Manchester Utd,Matthijs de Ligt,NED,DF,24.0,1999.0,29,25,2123,23.6,2,0,2,2,0,0,3,0,2.5,2.5,0.3,2.8,7,55,6,0.08,0.0,0.08,0.08,0.08,0.1,0.01,0.12,0.1,0.12,68,58,29,66.7,1380,1350,27,19,0,9,6,1,0,1608,184,828,731,56,29,1608,4,2,50.0,2,50.0,1078,4744,2225,3,0,5,3,1158,0.14,-0.5,-0.5
ENG-Premier League,2425,Manchester Utd,Noussair Mazraoui,MAR,DF,26.0,1997.0,37,34,2838,31.5,0,1,1,0,0,0,3,0,0.7,0.7,1.5,2.2,42,115,58,0.0,0.03,0.03,0.0,0.03,0.02,0.05,0.07,0.02,0.07,149,50,30,62.5,1781,1578,202,24,7,6,23,168,0,2139,167,839,976,349,30,2139,48,26,54.2,18,37.5,1172,5481,2884,32,3,25,17,1289,0.05,-0.7,-0.7
ENG-Premier League,2425,Manchester Utd,Patrick Dorgu,DEN,DF,19.0,2004.0,12,10,842,9.4,0,0,0,0,0,0,3,1,0.4,0.4,0.7,1.2,41,34,83,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.12,0.05,0.12,37,15,9,62.5,494,419,74,8,0,1,39,65,1,602,16,155,206,244,32,602,13,3,23.1,6,46.2,354,1933,1209,17,7,12,10,399,0.04,-0.4,-0.4
ENG-Premier League,2425,Manchester Utd,Rasmus Højlund,DEN,FW,21.0,2003.0,32,23,2004,22.3,4,0,4,4,0,0,2,0,5.3,5.3,1.8,7.1,28,18,101,0.18,0.0,0.18,0.18,0.18,0.24,0.08,0.32,0.24,0.32,35,31,94,24.8,336,310,23,0,2,0,8,0,0,515,6,36,251,237,74,515,33,9,27.3,21,63.6,308,1516,655,13,17,63,33,408,0.16,-1.3,-1.3
ENG-Premier League,2425,Manchester Utd,Scott McTominay,SCO,MF,27.0,1996.0,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,1,1,0,100.0,10,8,2,0,0,0,0,1,0,14,1,3,8,3,1,14,1,0,0.0,1,100.0,10,68,44,0,0,1,1,9,0.07,-0.1,-0.1
ENG-Premier League,2425,Manchester Utd,Toby Collyer,ENG,MF,20.0,2004.0,6,0,179,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0,5,2,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.22,0.09,0.22,17,3,1,75.0,92,88,4,1,0,0,0,2,0,129,9,46,59,25,3,129,2,1,50.0,1,50.0,68,239,56,0,0,11,1,71,0.17,-0.2,-0.2
ENG-Premier League,2425,Manchester Utd,Tyler Fredricson,ENG,DF,19.0,2005.0,2,2,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7,5,58.3,122,119,3,3,0,0,0,0,0,141,11,64,68,9,1,141,1,1,100.0,0,0.0,86,279,114,1,0,2,0,95,,0.0,0.0
ENG-Premier League,2425,Manchester Utd,Tyrell Malacia,NED,DF,24.0,1999.0,3,2,100,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,3,0,0,,55,49,6,0,0,0,1,6,0,62,2,20,27,15,0,62,1,1,100.0,0,0.0,37,190,118,2,0,1,2,43,,0.0,0.0
ENG-Premier League,2425,Manchester Utd,Victor Lindelöf,SWE,DF,30.0,1994.0,16,6,704,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,29,17,15,53.1,386,376,10,4,1,0,1,5,0,452,60,243,187,24,3,452,0,0,,0,,263,1171,553,4,0,1,1,313,,0.0,0.0
ENG-Premier League,2425,Newcastle Utd,Alexander Isak,SWE,FW,24.0,1999.0,34,34,2756,30.6,23,6,29,19,4,4,1,0,20.3,17.2,4.3,21.6,83,88,217,0.75,0.2,0.95,0.62,0.82,0.66,0.14,0.81,0.56,0.7,55,26,55,32.1,689,606,77,0,6,3,16,9,3,1025,20,57,386,596,189,1021,91,42,46.2,47,51.6,615,3723,1861,42,43,66,55,740,0.18,2.7,1.8
ENG-Premier League,2425,Newcastle Utd,Anthony Gordon,ENG,"FW,MF",23.0,2001.0,34,28,2434,27.0,6,5,11,5,1,2,2,0,8.0,6.5,5.0,11.4,121,98,214,0.22,0.18,0.41,0.18,0.37,0.3,0.18,0.48,0.24,0.42,97,8,8,50.0,982,857,117,24,9,4,131,34,53,1267,16,125,475,687,128,1265,103,38,36.9,47,45.6,818,6099,3295,62,56,36,38,924,0.11,-2.0,-1.5
ENG-Premier League,2425,Newcastle Utd,Bruno Guimarães,BRA,MF,26.0,1997.0,38,38,3271,36.3,5,6,11,5,0,0,7,0,4.3,4.3,6.1,10.4,64,271,96,0.14,0.17,0.3,0.14,0.3,0.12,0.17,0.29,0.12,0.29,188,18,19,48.6,1798,1708,81,70,22,14,28,3,5,2213,83,445,1131,662,85,2213,78,34,43.6,27,34.6,1400,7763,3483,46,15,56,76,1652,0.1,0.7,0.7
ENG-Premier League,2425,Newcastle Utd,Callum Wilson,ENG,FW,32.0,1992.0,18,2,370,4.1,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,5,4,17,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,11,2,16,11.1,53,46,6,0,0,0,2,0,0,95,1,5,55,38,19,95,7,1,14.3,4,57.1,47,243,105,4,5,16,12,60,0.06,-0.4,-0.4
ENG-Premier League,2425,Newcastle Utd,Dan Burn,ENG,DF,32.0,1992.0,37,37,3330,37.0,1,1,2,1,0,0,11,0,2.0,2.0,0.9,2.8,12,75,14,0.03,0.03,0.05,0.03,0.05,0.05,0.02,0.08,0.05,0.08,103,146,75,66.1,2006,1968,37,25,0,12,3,8,0,2386,366,1305,959,130,52,2386,4,3,75.0,1,25.0,1346,6322,2798,8,1,24,3,1615,0.09,-1.0,-1.0
ENG-Premier League,2425,Newcastle Utd,Emil Krafth,SWE,DF,29.0,1994.0,12,2,342,3.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,5,8,3,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,19,8,8,50.0,158,138,20,4,0,0,2,16,0,199,34,100,73,28,4,199,1,0,0.0,1,100.0,82,397,175,6,0,2,2,98,0.03,0.0,0.0
ENG-Premier League,2425,Newcastle Utd,Fabian Schär,SUI,DF,32.0,1991.0,34,33,2934,32.6,4,0,4,4,0,0,9,1,3.7,3.7,0.4,4.1,18,118,22,0.12,0.0,0.12,0.12,0.12,0.11,0.01,0.13,0.11,0.13,134,56,71,44.1,1977,1890,79,65,4,31,13,14,0,2319,266,1178,991,162,42,2319,13,8,61.5,3,23.1,1438,6526,3744,27,2,12,6,1609,0.09,0.3,0.3
ENG-Premier League,2425,Newcastle Utd,Harvey Barnes,ENG,FW,26.0,1997.0,33,17,1755,19.5,9,4,13,9,0,0,0,0,7.2,7.2,4.0,11.2,93,83,192,0.46,0.21,0.67,0.46,0.67,0.37,0.2,0.57,0.37,0.57,55,6,15,28.6,607,590,15,3,5,1,47,10,2,810,17,97,257,462,128,810,64,24,37.5,33,51.6,561,4196,2467,48,47,33,23,647,0.11,1.8,1.8
ENG-Premier League,2425,Newcastle Utd,Jacob Murphy,ENG,FW,29.0,1995.0,35,31,2360,26.2,8,12,20,8,0,0,4,0,5.7,5.7,8.9,14.6,79,83,231,0.31,0.46,0.76,0.31,0.76,0.22,0.34,0.56,0.22,0.56,98,5,16,23.8,1004,943,53,5,5,6,120,32,16,1271,27,188,474,622,92,1271,69,35,50.7,31,44.9,733,4416,2339,40,27,32,37,911,0.13,2.3,2.3
ENG-Premier League,2425,Newcastle Utd,Joe Willock,ENG,"MF,FW",24.0,1999.0,32,11,1086,12.1,0,2,2,0,0,0,4,0,1.6,1.6,2.1,3.8,38,41,86,0.0,0.17,0.17,0.0,0.17,0.14,0.18,0.31,0.14,0.31,40,5,14,26.3,363,356,5,0,0,2,18,5,0,533,12,74,231,239,55,533,35,12,34.3,17,48.6,325,2217,1034,28,16,37,23,372,0.09,-1.6,-1.6
ENG-Premier League,2425,Newcastle Utd,Joelinton,BRA,"MF,FW",27.0,1996.0,29,29,2393,26.6,4,3,7,4,0,0,10,0,3.9,3.9,2.5,6.4,40,116,110,0.15,0.11,0.26,0.15,0.26,0.15,0.09,0.24,0.15,0.24,149,59,46,56.2,1043,1014,26,11,7,2,16,14,0,1360,67,256,670,448,83,1360,46,15,32.6,28,60.9,729,3598,1786,26,9,39,53,934,0.09,0.1,0.1
ENG-Premier League,2425,Newcastle Utd,Kieran Trippier,ENG,DF,33.0,1990.0,25,14,1309,14.5,0,3,3,0,0,0,1,0,0.1,0.1,1.4,1.5,26,117,58,0.0,0.21,0.21,0.0,0.21,0.01,0.1,0.1,0.01,0.1,68,22,15,59.5,1256,1007,246,50,3,3,82,133,62,1388,50,375,616,406,13,1388,8,4,50.0,4,50.0,609,2258,1224,14,4,11,8,847,0.03,-0.1,-0.1
ENG-Premier League,2425,Newcastle Utd,Lewis Hall,ENG,DF,19.0,2004.0,27,24,2189,24.3,0,4,4,0,0,0,3,0,0.4,0.4,4.3,4.7,41,123,80,0.0,0.16,0.16,0.0,0.16,0.02,0.18,0.19,0.02,0.19,119,30,31,49.2,1592,1300,287,68,4,2,110,164,55,1820,95,623,804,414,47,1820,21,11,52.4,7,33.3,950,4398,2358,22,13,33,20,1094,0.04,-0.4,-0.4
ENG-Premier League,2425,Newcastle Utd,Lewis Miley,ENG,MF,18.0,2006.0,14,1,313,3.5,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.6,2,17,8,0.29,0.0,0.29,0.29,0.29,0.16,0.01,0.16,0.16,0.16,16,6,7,46.2,191,189,1,1,1,0,0,0,0,235,5,44,124,68,6,235,3,1,33.3,1,33.3,112,544,202,2,0,8,1,163,0.18,0.5,0.5
ENG-Premier League,2425,Newcastle Utd,Lloyd Kelly,ENG,DF,25.0,1998.0,10,4,303,3.4,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,0,9,5,0.0,0.3,0.3,0.0,0.3,0.12,0.14,0.26,0.12,0.26,19,6,2,75.0,181,159,22,7,0,0,1,15,0,215,26,105,94,19,4,215,3,2,66.7,1,33.3,120,474,202,2,0,3,2,129,0.14,-0.4,-0.4
ENG-Premier League,2425,Newcastle Utd,Martin Dúbravka,SVK,GK,35.0,1989.0,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4,0,100.0,333,246,86,27,0,1,0,0,0,350,262,337,14,0,0,350,0,0,,0,,202,1043,643,0,0,0,0,175,,0.0,0.0
ENG-Premier League,2425,Newcastle Utd,Matt Targett,ENG,DF,28.0,1995.0,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,,15,15,0,0,0,0,1,0,0,17,0,3,8,6,0,17,0,0,,0,,4,12,6,0,0,0,0,12,,0.0,0.0
ENG-Premier League,2425,Newcastle Utd,Miguel Almirón,PAR,FW,30.0,1994.0,9,1,157,1.7,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,3,6,18,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.45,0.3,0.45,4,0,2,0.0,66,64,1,0,1,0,0,1,0,81,1,10,35,36,9,81,2,1,50.0,1,50.0,54,284,93,3,2,0,2,59,0.09,-0.5,-0.5
ENG-Premier League,2425,Newcastle Utd,Nick Pope,ENG,GK,32.0,1992.0,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,11,1,91.7,782,528,254,67,0,0,0,0,0,872,688,857,15,0,0,872,0,0,,0,,439,2510,1708,0,0,0,1,305,,0.0,0.0
ENG-Premier League,2425,Newcastle Utd,Sandro Tonali,ITA,MF,24.0,2000.0,36,28,2630,29.2,4,2,6,4,0,0,5,0,4.4,4.4,2.2,6.6,37,128,53,0.14,0.07,0.21,0.14,0.21,0.15,0.07,0.22,0.15,0.22,177,12,12,50.0,1535,1468,61,29,7,7,54,12,19,1818,64,406,991,450,45,1818,37,20,54.1,14,37.8,979,5567,2334,40,6,30,23,1257,0.13,-0.4,-0.4
ENG-Premier League,2425,Newcastle Utd,Sean Longstaff,ENG,MF,26.0,1997.0,25,8,798,8.9,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,4,40,22,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,31,7,7,50.0,349,344,4,2,2,3,5,0,1,434,24,123,193,121,21,434,7,2,28.6,4,57.1,248,1176,429,10,2,9,7,308,0.1,-0.6,-0.6
ENG-Premier League,2425,Newcastle Utd,Sven Botman,NED,DF,24.0,2000.0,8,6,412,4.6,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.1,0,7,0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,14,17,9,65.4,246,238,8,7,1,2,0,1,0,304,40,132,160,16,11,304,3,1,33.3,1,33.3,145,670,337,1,0,5,1,197,0.12,-0.5,-0.5
